"codpais","desmarca","aniocampana","cuc","bpcs","codsap","codtipooferta","vincnumoferta","vincodestrategia","descripcuc","pup","desproducto","nrogrupo","precionormalmn","preciooferta","uudemandadas","realuuvendidas","estuuvendidas","ventanetamndemandada","ventanetamnreal","ventanetamnest","ventanetadoldemd","ventanetadolreal","ventanetadolest","costoreposiciondolreal","costoreposiciondolest","costodereposicionuntdolreal","costodereposicionuntdolest","realnropedidos","estnropedidos","realtcpromedio"
PE,LBEL,"201901","200059968","254227000","200059968         ","003",1343,"998",LIGNE EXP NUT AC 250 ML LB,0,LIGNE EXP NUT AC 250 ML LB,0,35.0000,12.4500,1372,1372,1376,14585.30000,14585.30000,16208.821,4343,4343.2415,4811.166,1340,1344.2144,0.9769,0.9769,120352,115272,3
PE,LBEL,"201901","200059968","254227000","200059968         ","003",1343,"998",LIGNE EXP NUT AC 250 ML LB,0,LIGNE EXP NUT AC 250 ML LB,0,35.0000,13.9000,1372,1372,1376,14585.30000,14585.30000,16208.821,4343,4343.2415,4811.166,1340,1344.2144,0.9769,0.9769,120352,115272,3
PE,LBEL,"201901","200059968","254227000","200059968         ","003",1916,"999",LIGNE EXP NUT AC 250 ML LB,0,LIGNE EXP NUT AC 250 ML LB,0,35.0000,12.4500,1372,1372,1376,14585.30000,14585.30000,16208.821,4343,4343.2415,4811.166,1340,1344.2144,0.9769,0.9769,120352,115272,3
PE,LBEL,"201901","200059968","254227000","200059968         ","003",1916,"999",LIGNE EXP NUT AC 250 ML LB,0,LIGNE EXP NUT AC 250 ML LB,0,35.0000,13.9000,1372,1372,1376,14585.30000,14585.30000,16208.821,4343,4343.2415,4811.166,1340,1344.2144,0.9769,0.9769,120352,115272,3
PE,ESIKA,"201901",,"596047060","210090120         ","009",2,"007",,0,FI ABSOLUT BLUE EST ARE X4,1,0.0000,29.9000,2794,2794,2900,70799.96000,70799.96000,73483.083,21082,21082.9620,21811.540,5857,6080.1400,2.0966,2.0966,120352,115272,3
PE,ESIKA,"201901",,"596047060","210090120         ","009",1343,"998",,0,FI ABSOLUT BLUE EST ARE X4,1,70.0000,29.9000,2794,2794,2900,70799.96000,70799.96000,73483.083,21082,21082.9620,21811.540,5857,6080.1400,2.0966,2.0966,120352,115272,3
PE,L'BEL,"201901",P0261050000,"261050026","200076057         ","107",1343,"998",LB POLVO DIVINE DORADO 10 G,0,LB POLV DIVINE CC MEDIUM 5,3,107.0000,0.0000,221,221,390,0.00000,0.00000,0.000,0,0.0000,0.000,618,1091.9220,2.7998,2.7998,120352,115272,3
PE,L'BEL,"201901",P0261050000,"261050026","200076057         ","107",3,"003",LB POLVO DIVINE DORADO 10 G,0,LB POLV DIVINE CC MEDIUM 5,3,107.0000,0.0000,221,221,390,0.00000,0.00000,0.000,0,0.0000,0.000,618,1091.9220,2.7998,2.7998,120352,115272,3
PE,ESIKA,"201901",P0292133004,"292133154","200089292         ","013",1343,"998",ES PRO LL COLOR HD VELVET 4G,0,ES PRO LL HD FRAMBUESA INTENSA,0,34.0000,16.9000,299,299,716,2899.69000,2899.69000,7485.840,863,863.4758,2221.976,178,428.4544,0.5984,0.5984,120352,115272,3
PE,ESIKA,"201901",P0292133004,"292133154","200089292         ","013",7995,"001",ES PRO LL COLOR HD VELVET 4G,0,ES PRO LL HD FRAMBUESA INTENSA,,34.0000,16.9000,299,299,716,2899.69000,2899.69000,7485.840,863,863.4758,2221.976,178,428.4544,0.5984,0.5984,120352,115272,3
PE,ESIKA,"201901","200084196","454274522","200084196         ","015",1343,"998",ES REN CR 45+NOCHE 45 G,0,ES REN CR 45+NOCHE 45 G,0,118.0000,75.9000,218,218,238,10358.86000,10358.86000,11175.309,3084,3084.6832,3317.099,695,758.8868,3.1886,3.1886,120352,115272,3
PE,ESIKA,"201901","200084196","454274522","200084196         ","015",8204,"001",ES REN CR 45+NOCHE 45 G,0,ES REN CR 45+NOCHE 45 G,,118.0000,75.9000,218,218,238,10358.86000,10358.86000,11175.309,3084,3084.6832,3317.099,695,758.8868,3.1886,3.1886,120352,115272,3
PE,ESIKA,"201901","200091781","454274539","200091781         ","003",1343,"998",ES RENACER ADVANCED OJOS 15G,0,ES RENACER ADVANCED OJOS 15G,0,77.0000,27.9000,609,609,1755,14396.76000,14396.76000,41495.357,4287,4287.0976,12316.817,949,2737.6245,1.5599,1.5599,120352,115272,3
PE,ESIKA,"201901","200091781","454274539","200091781         ","003",15754,"001",ES RENACER ADVANCED OJOS 15G,0,ES RENACER ADVANCED OJOS 15G,,77.0000,27.9000,609,609,1755,14396.76000,14396.76000,41495.357,4287,4287.0976,12316.817,949,2737.6245,1.5599,1.5599,120352,115272,3
PE,CYZONE,"201901",,"507510000","210089587         ","115",15859,"001",,0,CY BOLSO FAITH,,119.0000,54.9000,1419,1419,5819,66026.07000,66026.07000,270731.559,19661,19661.3830,80359.619,7047,28899.4816,4.9664,4.9664,120352,115272,3
PE,CYZONE,"201901",,"507510000","210089587         ","115",1343,"998",,0,CY BOLSO FAITH,0,119.0000,54.9000,1419,1419,5819,66026.07000,66026.07000,270731.559,19661,19661.3830,80359.619,7047,28899.4816,4.9664,4.9664,120352,115272,3
PE,L'BEL,"201901","200090992","120034003","200090992         ","126",1859,"999",MITHYKA ROSE PROB 2 ML,0,LB MITHROSE PROB C\PUMP 2 ML,0,20.0000,1.7200,67,67,62,115.74000,115.74000,110.339,34,34.4653,32.750,20,18.5070,0.2985,0.2985,120352,115272,3
PE,L'BEL,"201901","200090992","120034003","200090992         ","126",16752,"001",MITHYKA ROSE PROB 2 ML,0,LB MITHROSE PROB C\PUMP 2 ML,,20.0000,2.1000,67,67,62,115.74000,115.74000,110.339,34,34.4653,32.750,20,18.5070,0.2985,0.2985,120352,115272,3
PE,L'BEL,"201901","200090992","120034003","200090992         ","126",16475,"001",MITHYKA ROSE PROB 2 ML,0,LB MITHROSE PROB C\PUMP 2 ML,,20.0000,2.1000,67,67,62,115.74000,115.74000,110.339,34,34.4653,32.750,20,18.5070,0.2985,0.2985,120352,115272,3
PE,L'BEL,"201901","200090992","120034003","200090992         ","126",1859,"999",MITHYKA ROSE PROB 2 ML,0,LB MITHROSE PROB C\PUMP 2 ML,0,20.0000,2.1000,67,67,62,115.74000,115.74000,110.339,34,34.4653,32.750,20,18.5070,0.2985,0.2985,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"594998003","210084798         ","045",15987,"001",N/A,0,FI STELIA EST ARE X7,,80.0000,41.9000,16,16,30,568.16000,568.16000,1065.254,169,169.1878,316.192,40,76.3260,2.5442,2.5442,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"594998003","210084798         ","045",1343,"998",N/A,0,FI STELIA EST ARE X7,0,80.0000,41.9000,16,16,30,568.16000,568.16000,1065.254,169,169.1878,316.192,40,76.3260,2.5442,2.5442,120352,115272,3
PE,ESIKA,"201901","200084890","307034019","200091024         ","126",1887,"999",ES ILUMINAS PROB ENC C/PUM 2ML,0,ES ILUMINAS PROB C\PUMP 2 ML,0,2.1000,1.9000,99,99,71,147.89000,147.89000,114.322,44,44.0389,33.933,24,17.8707,0.2517,0.2517,120352,115272,3
PE,ESIKA,"201901","200084890","307034019","200091024         ","126",16707,"001",ES ILUMINAS PROB ENC C/PUM 2ML,0,ES ILUMINAS PROB C\PUMP 2 ML,,2.1000,1.9000,99,99,71,147.89000,147.89000,114.322,44,44.0389,33.933,24,17.8707,0.2517,0.2517,120352,115272,3
PE,ESIKA,"201901","200084890","307034019","200091024         ","126",16425,"001",ES ILUMINAS PROB ENC C/PUM 2ML,0,ES ILUMINAS PROB C\PUMP 2 ML,,2.1000,1.9000,99,99,71,147.89000,147.89000,114.322,44,44.0389,33.933,24,17.8707,0.2517,0.2517,120352,115272,3
PE,ESIKA,"201901","200084890","307034019","200091024         ","126",1857,"999",ES ILUMINAS PROB ENC C/PUM 2ML,0,ES ILUMINAS PROB C\PUMP 2 ML,0,2.1000,1.9000,99,99,71,147.89000,147.89000,114.322,44,44.0389,33.933,24,17.8707,0.2517,0.2517,120352,115272,3
PE,ESIKA,"201901","200084890","307034019","200091024         ","126",1887,"999",ES ILUMINAS PROB ENC C/PUM 2ML,0,ES ILUMINAS PROB C\PUMP 2 ML,0,2.1000,1.6000,99,99,71,147.89000,147.89000,114.322,44,44.0389,33.933,24,17.8707,0.2517,0.2517,120352,115272,3
PE,ESIKA,"201901","200084890","307034019","200091024         ","126",16683,"001",ES ILUMINAS PROB ENC C/PUM 2ML,0,ES ILUMINAS PROB C\PUMP 2 ML,,2.1000,1.6000,99,99,71,147.89000,147.89000,114.322,44,44.0389,33.933,24,17.8707,0.2517,0.2517,120352,115272,3
PE,ESIKA,"201901","200084890","307034019","200091024         ","126",16394,"001",ES ILUMINAS PROB ENC C/PUM 2ML,0,ES ILUMINAS PROB C\PUMP 2 ML,,2.1000,1.6200,99,99,71,147.89000,147.89000,114.322,44,44.0389,33.933,24,17.8707,0.2517,0.2517,120352,115272,3
PE,ESIKA,"201901","200084890","307034019","200091024         ","126",1857,"999",ES ILUMINAS PROB ENC C/PUM 2ML,0,ES ILUMINAS PROB C\PUMP 2 ML,0,2.1000,1.6200,99,99,71,147.89000,147.89000,114.322,44,44.0389,33.933,24,17.8707,0.2517,0.2517,120352,115272,3
PE,ESIKA,"201901",P0210065001,"292092065","200085657         ","045",16041,"001",ES PRO DEL LIQ PTA PINCEL 5ML,0,ES DL CC P VIOLETA MISTERIO FM,,41.0000,15.9000,2,2,20,26.94000,26.94000,269.492,8,8.0222,79.991,0,6.9020,0.3451,0.3451,120352,115272,3
PE,ESIKA,"201901",P0210065001,"292092065","200085657         ","045",1343,"998",ES PRO DEL LIQ PTA PINCEL 5ML,0,ES DL CC P VIOLETA MISTERIO FM,0,41.0000,15.9000,2,2,20,26.94000,26.94000,269.492,8,8.0222,79.991,0,6.9020,0.3451,0.3451,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"591936038","210080299         ","045",15989,"001",N/A,0,ES BORANE EST ANI+ARE T8,,133.0000,42.9000,4,4,20,145.44000,145.44000,727.119,43,43.3094,215.826,22,114.6520,5.7326,5.7326,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"591936038","210080299         ","045",1343,"998",N/A,0,ES BORANE EST ANI+ARE T8,0,133.0000,42.9000,4,4,20,145.44000,145.44000,727.119,43,43.3094,215.826,22,114.6520,5.7326,5.7326,120352,115272,3
PE,ESIKA,"201901",P0292132002,"292132032","200091832         ","045",1343,"998",ES PRO DEL LIQ PIN METALIC 5ML,0,ES PRO DEL VIOLETA METALLIC,0,41.0000,15.9000,2,2,30,26.94000,26.94000,404.237,8,8.0222,119.987,1,20.6070,0.6869,0.6869,120352,115272,3
PE,ESIKA,"201901",P0292132002,"292132032","200091832         ","045",16167,"001",ES PRO DEL LIQ PIN METALIC 5ML,0,ES PRO DEL VIOLETA METALLIC,,41.0000,15.9000,2,2,30,26.94000,26.94000,404.237,8,8.0222,119.987,1,20.6070,0.6869,0.6869,120352,115272,3
PE,ESIKA,"201901","200056639","174191119","200088586         ","003",16531,"001",ES ALTHEUS DES ROLL ON 50 ML,0,ES ALTHEUS DESO CC 50 ML,,18.0000,6.7200,936,936,1189,5351.28000,5351.28000,6952.630,1593,1593.5154,2063.706,320,407.2325,0.3425,0.3425,120352,115272,3
PE,ESIKA,"201901","200056639","174191119","200088586         ","003",1343,"998",ES ALTHEUS DES ROLL ON 50 ML,0,ES ALTHEUS DESO CC 50 ML,0,18.0000,6.9000,936,936,1189,5351.28000,5351.28000,6952.630,1593,1593.5154,2063.706,320,407.2325,0.3425,0.3425,120352,115272,3
PE,ESIKA,"201901","200056639","174191119","200088586         ","003",1912,"999",ES ALTHEUS DES ROLL ON 50 ML,0,ES ALTHEUS DESO CC 50 ML,0,18.0000,6.9000,936,936,1189,5351.28000,5351.28000,6952.630,1593,1593.5154,2063.706,320,407.2325,0.3425,0.3425,120352,115272,3
PE,ESIKA,"201901","200056639","174191119","200088586         ","003",1347,"998",ES ALTHEUS DES ROLL ON 50 ML,0,ES ALTHEUS DESO CC 50 ML,0,18.0000,6.7200,936,936,1189,5351.28000,5351.28000,6952.630,1593,1593.5154,2063.706,320,407.2325,0.3425,0.3425,120352,115272,3
PE,ESIKA,"201901","200056639","174191119","200088586         ","003",15658,"001",ES ALTHEUS DES ROLL ON 50 ML,0,ES ALTHEUS DESO CC 50 ML,,18.0000,6.9000,936,936,1189,5351.28000,5351.28000,6952.630,1593,1593.5154,2063.706,320,407.2325,0.3425,0.3425,120352,115272,3
PE,ESIKA,"201901","200056639","174191119","200088586         ","003",1347,"998",ES ALTHEUS DES ROLL ON 50 ML,0,ES ALTHEUS DESO CC 50 ML,0,18.0000,6.9000,936,936,1189,5351.28000,5351.28000,6952.630,1593,1593.5154,2063.706,320,407.2325,0.3425,0.3425,120352,115272,3
PE,ESIKA,"201901","200056639","174191119","200088586         ","003",1912,"999",ES ALTHEUS DES ROLL ON 50 ML,0,ES ALTHEUS DESO CC 50 ML,0,18.0000,6.7200,936,936,1189,5351.28000,5351.28000,6952.630,1593,1593.5154,2063.706,320,407.2325,0.3425,0.3425,120352,115272,3
PE,ESIKA,"201901","200056639","174191119","200088586         ","003",1343,"998",ES ALTHEUS DES ROLL ON 50 ML,0,ES ALTHEUS DESO CC 50 ML,0,18.0000,6.7200,936,936,1189,5351.28000,5351.28000,6952.630,1593,1593.5154,2063.706,320,407.2325,0.3425,0.3425,120352,115272,3
PE,CYZONE,"201901",P0194067000,"197052023","200087598         ","015",8610,"001",CYZONE TWELVE OCLOCK 10.00 G,0,CZ SOMB TWEL O'C ROMANTIC CHIC,,80.0000,49.9000,914,914,690,28577.45000,28577.45000,21300.532,8509,8509.8536,6322.508,2196,1658.2770,2.4033,2.4033,120352,115272,3
PE,CYZONE,"201901",P0194067000,"197052023","200087598         ","015",1343,"998",CYZONE TWELVE OCLOCK 10.00 G,0,CZ SOMB TWEL O'C ROMANTIC CHIC,0,80.0000,49.9000,914,914,690,28577.45000,28577.45000,21300.532,8509,8509.8536,6322.508,2196,1658.2770,2.4033,2.4033,120352,115272,3
PE,ESIKA,"201901","200043493","102191258","200088617         ","003",1343,"998",SALVAJE DES ROLL ON 50ML,0,ES SALVAJE DESO CC 50 ML,0,18.0000,6.7200,4877,4877,5888,27933.01000,27933.01000,34429.845,8317,8317.9509,10219.603,1343,1621.5552,0.2754,0.2754,120352,115272,3
PE,ESIKA,"201901","200043493","102191258","200088617         ","003",1343,"998",SALVAJE DES ROLL ON 50ML,0,ES SALVAJE DESO CC 50 ML,0,18.0000,6.9000,4877,4877,5888,27933.01000,27933.01000,34429.845,8317,8317.9509,10219.603,1343,1621.5552,0.2754,0.2754,120352,115272,3
PE,ESIKA,"201901","200043493","102191258","200088617         ","003",1347,"998",SALVAJE DES ROLL ON 50ML,0,ES SALVAJE DESO CC 50 ML,0,18.0000,6.9000,4877,4877,5888,27933.01000,27933.01000,34429.845,8317,8317.9509,10219.603,1343,1621.5552,0.2754,0.2754,120352,115272,3
PE,ESIKA,"201901","200043493","102191258","200088617         ","003",1347,"998",SALVAJE DES ROLL ON 50ML,0,ES SALVAJE DESO CC 50 ML,0,18.0000,6.7200,4877,4877,5888,27933.01000,27933.01000,34429.845,8317,8317.9509,10219.603,1343,1621.5552,0.2754,0.2754,120352,115272,3
PE,ESIKA,"201901","200043493","102191258","200088617         ","003",1912,"999",SALVAJE DES ROLL ON 50ML,0,ES SALVAJE DESO CC 50 ML,0,18.0000,6.9000,4877,4877,5888,27933.01000,27933.01000,34429.845,8317,8317.9509,10219.603,1343,1621.5552,0.2754,0.2754,120352,115272,3
PE,ESIKA,"201901","200043493","102191258","200088617         ","003",16542,"001",SALVAJE DES ROLL ON 50ML,0,ES SALVAJE DESO CC 50 ML,,18.0000,6.7200,4877,4877,5888,27933.01000,27933.01000,34429.845,8317,8317.9509,10219.603,1343,1621.5552,0.2754,0.2754,120352,115272,3
PE,ESIKA,"201901","200043493","102191258","200088617         ","003",1912,"999",SALVAJE DES ROLL ON 50ML,0,ES SALVAJE DESO CC 50 ML,0,18.0000,6.7200,4877,4877,5888,27933.01000,27933.01000,34429.845,8317,8317.9509,10219.603,1343,1621.5552,0.2754,0.2754,120352,115272,3
PE,ESIKA,"201901","200043493","102191258","200088617         ","003",15729,"001",SALVAJE DES ROLL ON 50ML,0,ES SALVAJE DESO CC 50 ML,,18.0000,6.9000,4877,4877,5888,27933.01000,27933.01000,34429.845,8317,8317.9509,10219.603,1343,1621.5552,0.2754,0.2754,120352,115272,3
PE,CYZONE,"201901",,"596045006","210089737         ","004",1343,"998",,0,CY LOVE SEASON EST ARE X12,0,93.0000,49.9000,3567,3567,1336,108606.72000,108606.72000,41242.769,32341,32341.1391,12241.842,8796,3294.7096,2.4661,2.4661,120352,115272,3
PE,CYZONE,"201901",,"596045006","210089737         ","004",8409,"001",,0,CY LOVE SEASON EST ARE X12,,93.0000,49.9000,3567,3567,1336,108606.72000,108606.72000,41242.769,32341,32341.1391,12241.842,8796,3294.7096,2.4661,2.4661,120352,115272,3
PE,CYZONE,"201901",XXXXXXXXX,"772901562","210087276         ","045",1343,"998",N/A,0,CY PLANCHA DOUBLE LOOK,0,120.0000,54.9000,0,0,30,0.00000,0.00000,1395.763,0,0.0000,414.295,11,,,,120352,115272,3
PE,CYZONE,"201901",XXXXXXXXX,"772901562","210087276         ","045",16119,"001",N/A,0,CY PLANCHA DOUBLE LOOK,,120.0000,54.9000,0,0,30,0.00000,0.00000,1395.763,0,0.0000,414.295,11,,,,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"907141559","400081783         ","087",15987,"002",N/A,0,CATALOGO ESIKA C02/19,,224.0000,2.7700,4517,4517,500,13522.75000,13522.75000,1652.543,4026,4026.8331,490.514,,,,,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"907141559","400081783         ","087",15986,"002",N/A,0,CATALOGO ESIKA C02/19,,84.0000,2.6600,4517,4517,500,13522.75000,13522.75000,1652.543,4026,4026.8331,490.514,,,,,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"907141559","400081783         ","087",15927,"001",N/A,0,CATALOGO ESIKA C02/19,,0.0000,4.3000,4517,4517,500,13522.75000,13522.75000,1652.543,4026,4026.8331,490.514,,,,,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"907141559","400081783         ","087",16253,"001",N/A,0,CATALOGO ESIKA C02/19,,2.8000,2.8000,4517,4517,500,13522.75000,13522.75000,1652.543,4026,4026.8331,490.514,,,,,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"907141559","400081783         ","087",1350,"998",N/A,0,CATALOGO ESIKA C02/19,0,0.0000,4.3000,4517,4517,500,13522.75000,13522.75000,1652.543,4026,4026.8331,490.514,,,,,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"907141559","400081783         ","087",1287,"998",N/A,0,CATALOGO ESIKA C02/19,0,2.8000,2.8000,4517,4517,500,13522.75000,13522.75000,1652.543,4026,4026.8331,490.514,,,,,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"907141559","400081783         ","087",1343,"998",N/A,0,CATALOGO ESIKA C02/19,0,0.0000,4.3000,4517,4517,500,13522.75000,13522.75000,1652.543,4026,4026.8331,490.514,,,,,120352,115272,3
PE,LBEL,"201901","200073521","486270046","200091926         ","015",1343,"998",LB CONCE TO CR YEUX 15 G,0,LB CONCENTRE OJOS CCC 15GR,0,220.0000,155.0000,67,67,37,6416.88000,6416.88000,3547.924,1910,1910.8321,1053.108,271,149.8759,4.0507,4.0507,120352,115272,3
PE,LBEL,"201901","200073521","486270046","200091926         ","015",5409,"001",LB CONCE TO CR YEUX 15 G,0,LB CONCENTRE OJOS CCC 15GR,,220.0000,155.0000,67,67,37,6416.88000,6416.88000,3547.924,1910,1910.8321,1053.108,271,149.8759,4.0507,4.0507,120352,115272,3
PE,ESIKA,"201901","200035116","149200626","200083902         ","114",1343,"998",AGU BABY RELAX COLONIA 1LT,0,ES AGU SUEÑ LAVA COL CC 1 L,1,0.0000,34.9000,2940,2940,5322,69538.20000,69538.20000,125923.911,20707,20707.2325,37377.236,6936,12555.6624,2.3592,2.3592,120352,115272,3
PE,ESIKA,"201901","200035116","149200626","200083902         ","114",3,"007",AGU BABY RELAX COLONIA 1LT,0,ES AGU SUEÑ LAVA COL CC 1 L,1,0.0000,34.9000,2940,2940,5322,69538.20000,69538.20000,125923.911,20707,20707.2325,37377.236,6936,12555.6624,2.3592,2.3592,120352,115272,3
PE,L'BEL,"201901","210066158","113191001","210066158         ","060",1343,"998",LB DESOLBEL DESO DRY 48 125 ML,0,LB DESOLBEL DESO DRY 48 125 ML,0,0.0000,9.6000,7795,7795,1802,63451.30000,63451.30000,14660.346,18894,18894.6625,4351.541,9209,2128.8828,1.1814,1.1814,120352,115272,3
PE,L'BEL,"201901","210066158","113191001","210066158         ","060",15942,"002",LB DESOLBEL DESO DRY 48 125 ML,0,LB DESOLBEL DESO DRY 48 125 ML,,0.0000,9.6000,7795,7795,1802,63451.30000,63451.30000,14660.346,18894,18894.6625,4351.541,9209,2128.8828,1.1814,1.1814,120352,115272,3
PE,L'BEL,"201901","210066158","113191001","210066158         ","060",1343,"998",LB DESOLBEL DESO DRY 48 125 ML,0,LB DESOLBEL DESO DRY 48 125 ML,0,0.0000,9.6000,7795,7795,1802,63451.30000,63451.30000,14660.346,18894,18894.6625,4351.541,9209,2128.8828,1.1814,1.1814,120352,115272,3
PE,L'BEL,"201901","210066158","113191001","210066158         ","060",15944,"002",LB DESOLBEL DESO DRY 48 125 ML,0,LB DESOLBEL DESO DRY 48 125 ML,,0.0000,9.6000,7795,7795,1802,63451.30000,63451.30000,14660.346,18894,18894.6625,4351.541,9209,2128.8828,1.1814,1.1814,120352,115272,3
PE,CYZONE,"201901",P0197077000,"197077025","200093148         ","011",1343,"998",CY MASC LASH POWER 8 ML,0,CY EMB LASH POWE INTENSE BROWN,0,34.0000,16.9000,577,577,685,5791.00000,5791.00000,7161.732,1724,1724.4562,2125.773,294,349.1445,0.5097,0.5097,120352,115272,3
PE,CYZONE,"201901",P0197077000,"197077025","200093148         ","011",8438,"001",CY MASC LASH POWER 8 ML,0,CY EMB LASH POWE INTENSE BROWN,,34.0000,16.9000,577,577,685,5791.00000,5791.00000,7161.732,1724,1724.4562,2125.773,294,349.1445,0.5097,0.5097,120352,115272,3
PE,ESIKA,"201901","200046326","008191018","200088564         ","018",1343,"998",EXPRESSION DES ROLLON 50ML,0,ES EXPRES DESO CC 50 ML,0,18.0000,9.9000,2213,2213,1132,13768.57000,13768.57000,7122.964,4100,4100.0339,2114.266,786,402.3128,0.3554,0.3554,120352,115272,3
PE,ESIKA,"201901","200046326","008191018","200088564         ","018",8265,"001",EXPRESSION DES ROLLON 50ML,0,ES EXPRES DESO CC 50 ML,,18.0000,9.9000,2213,2213,1132,13768.57000,13768.57000,7122.964,4100,4100.0339,2114.266,786,402.3128,0.3554,0.3554,120352,115272,3
PE,ESIKA,"201901","200088385","042034001","200088385         ","071",1343,"998",ES FEMME MAGNAT PROB C/PUM 2ML,0,ES FEMME MAGNAT PROB C/PUM 2ML,0,0.0000,1.9000,349,349,450,496.85000,496.85000,724.576,147,147.9530,215.071,90,116.6850,0.2593,0.2593,120352,115272,3
PE,ESIKA,"201901",P0292133004,"292133024","200087995         ","013",7934,"001",ES PRO LL COLOR HD VELVET 4G,0,ES PLL HDVEL PIMIENTA CALIENTE,,34.0000,16.9000,771,771,586,7668.38000,7668.38000,6126.679,2283,2283.5064,1818.545,478,363.9646,0.6211,0.6211,120352,115272,3
PE,ESIKA,"201901",P0292133004,"292133024","200087995         ","013",1343,"998",ES PRO LL COLOR HD VELVET 4G,0,ES PLL HDVEL PIMIENTA CALIENTE,0,34.0000,16.9000,771,771,586,7668.38000,7668.38000,6126.679,2283,2283.5064,1818.545,478,363.9646,0.6211,0.6211,120352,115272,3
PE,ESIKA,"201901","200088611","053025003","200088611         ","003",15711,"001",ES PARAD OASIS SEN COL 200 ML,0,ES PARAD OASIS SEN COL 200 ML,,56.0000,21.9000,429,429,821,7962.24000,7962.24000,15237.210,2371,2371.0126,4522.768,642,1228.8728,1.4968,1.4968,120352,115272,3
PE,ESIKA,"201901","200088611","053025003","200088611         ","003",1343,"998",ES PARAD OASIS SEN COL 200 ML,0,ES PARAD OASIS SEN COL 200 ML,0,56.0000,21.9000,429,429,821,7962.24000,7962.24000,15237.210,2371,2371.0126,4522.768,642,1228.8728,1.4968,1.4968,120352,115272,3
PE,ESIKA,"201901","200067116","060191001","200067116         ","003",1347,"998",ES TOTALSEC DESO UNISEX 50 ML,0,ES TOTALSEC DESO UNISEX 50 ML,0,18.0000,6.9000,1699,1699,1699,9733.07000,9733.07000,9934.835,2898,2898.3342,2948.896,526,526.6900,0.3100,0.3100,120352,115272,3
PE,ESIKA,"201901","200067116","060191001","200067116         ","003",16526,"001",ES TOTALSEC DESO UNISEX 50 ML,0,ES TOTALSEC DESO UNISEX 50 ML,,18.0000,6.7200,1699,1699,1699,9733.07000,9733.07000,9934.835,2898,2898.3342,2948.896,526,526.6900,0.3100,0.3100,120352,115272,3
PE,ESIKA,"201901","200067116","060191001","200067116         ","003",1343,"998",ES TOTALSEC DESO UNISEX 50 ML,0,ES TOTALSEC DESO UNISEX 50 ML,0,18.0000,6.9000,1699,1699,1699,9733.07000,9733.07000,9934.835,2898,2898.3342,2948.896,526,526.6900,0.3100,0.3100,120352,115272,3
PE,ESIKA,"201901","200067116","060191001","200067116         ","003",1912,"999",ES TOTALSEC DESO UNISEX 50 ML,0,ES TOTALSEC DESO UNISEX 50 ML,0,18.0000,6.9000,1699,1699,1699,9733.07000,9733.07000,9934.835,2898,2898.3342,2948.896,526,526.6900,0.3100,0.3100,120352,115272,3
PE,ESIKA,"201901","200067116","060191001","200067116         ","003",1343,"998",ES TOTALSEC DESO UNISEX 50 ML,0,ES TOTALSEC DESO UNISEX 50 ML,0,18.0000,6.7200,1699,1699,1699,9733.07000,9733.07000,9934.835,2898,2898.3342,2948.896,526,526.6900,0.3100,0.3100,120352,115272,3
PE,ESIKA,"201901","200067116","060191001","200067116         ","003",1912,"999",ES TOTALSEC DESO UNISEX 50 ML,0,ES TOTALSEC DESO UNISEX 50 ML,0,18.0000,6.7200,1699,1699,1699,9733.07000,9733.07000,9934.835,2898,2898.3342,2948.896,526,526.6900,0.3100,0.3100,120352,115272,3
PE,ESIKA,"201901","200067116","060191001","200067116         ","003",1347,"998",ES TOTALSEC DESO UNISEX 50 ML,0,ES TOTALSEC DESO UNISEX 50 ML,0,18.0000,6.7200,1699,1699,1699,9733.07000,9733.07000,9934.835,2898,2898.3342,2948.896,526,526.6900,0.3100,0.3100,120352,115272,3
PE,ESIKA,"201901","200067116","060191001","200067116         ","003",15647,"001",ES TOTALSEC DESO UNISEX 50 ML,0,ES TOTALSEC DESO UNISEX 50 ML,,18.0000,6.9000,1699,1699,1699,9733.07000,9733.07000,9934.835,2898,2898.3342,2948.896,526,526.6900,0.3100,0.3100,120352,115272,3
PE,ESIKA,"201901",P0210133000,"289052193","200085015         ","011",7881,"001",ES CFX LL BARRA 2GR,0,ES CFX LL VINO SEDUCTOR,,43.0000,19.9000,2355,2355,311,27818.82000,27818.82000,3828.726,8283,8283.9471,1136.457,1021,134.8496,0.4336,0.4336,120352,115272,3
PE,ESIKA,"201901",P0210133000,"289052193","200085015         ","011",1343,"998",ES CFX LL BARRA 2GR,0,ES CFX LL VINO SEDUCTOR,0,43.0000,19.9000,2355,2355,311,27818.82000,27818.82000,3828.726,8283,8283.9471,1136.457,1021,134.8496,0.4336,0.4336,120352,115272,3
